award_id,award_amount,total_outlays,start_date,end_date,naics_code,naics_description,psc_code,psc_description,description,fiscal_year,fiscal_quarter,record_hash,internal_id,generated_internal_id,agency_id,recipient_id
W91YTZ24F0179,917426.8,0.0,2024-10-01,2026-09-30,,,,,SLEEP TECHNICIANS,2025,1,042a77318ff1046e,350537088,CONT_AWD_W91YTZ24F0179_9700_HT005018D0014_9700,1,451
W91YTZ24F0178,1328312.73,,2024-07-01,2024-09-30,,,,,FORT CAMPBELL HOUSEKEEPING TASK ORDER OY I,2024,4,8a6f1cbc70b366e1,350537087,CONT_AWD_W91YTZ24F0178_9700_W81K0424D0007_9700,1,441
W91YTZ24F0177,480575.34,0.0,2024-10-01,2026-09-30,,,,,PARAMEDICS,2025,1,7881418dbb7372ed,350537086,CONT_AWD_W91YTZ24F0177_9700_HT005018D0008_9700,1,438
W91YTZ24F0176,36974.27,0.0,2024-06-28,2024-07-10,,,,,"0004BZ WASH SOLUTION, ODR2000",2024,3,f6b1c5d59669d917,350537085,CONT_AWD_W91YTZ24F0176_9700_N6264521D5010_9700,1,357
W91YTZ24F0175,4787.64,0.0,2024-08-01,2025-07-31,,,,,FY24 TSKORD RAHC RMW,2024,4,064e72a8b459bbb0,350537084,CONT_AWD_W91YTZ24F0175_9700_W81K0421D0006_9700,1,186
W91YTZ24F0174,21880.58,0.0,2024-08-01,2025-07-31,,,,,RMW SERVICES - KACH - OPTION YEAR 3,2024,4,78d5938d167b0be4,350537083,CONT_AWD_W91YTZ24F0174_9700_W81K0421D0006_9700,1,186
W91YTZ24F0173,20140.8,0.0,2024-08-01,2025-07-31,,,,,FY24 TSKORD MAHC RMW,2024,4,ced904e3dbab091e,350537082,CONT_AWD_W91YTZ24F0173_9700_W81K0421D0006_9700,1,186
W91YTZ24F0172,1296691.2,0.0,2024-07-01,2026-06-30,,,,,MEDICAL SUPPORT SERVICES,2024,4,adb28df5240662f9,350537081,CONT_AWD_W91YTZ24F0172_9700_HT005018D0026_9700,1,433
W91YTZ24F0170,2300238.2,0.0,2024-10-01,2026-09-30,,,,,MEDICAL LABORATORY TECHNICIAN 6 FTES,2025,1,d159ca93a545dcd8,350537080,CONT_AWD_W91YTZ24F0170_9700_HT005018D0014_9700,1,451
W91YTZ24F0169,12645.0,0.0,2024-06-25,2024-07-01,,,,,CANNABINOID IMMUNOASSAY REAGENTS,2024,3,621351dc899c1758,350537079,CONT_AWD_W91YTZ24F0169_9700_N6264521D5015_9700,1,390
W91YTZ24F0168,1704816.9,140020.65,2024-06-01,2025-05-31,,,,,FY24 TO HEC CONTRACT,2024,3,cdea21b1ec787dc1,350537078,CONT_AWD_W91YTZ24F0168_9700_W81K0423D0009_9700,1,463
W91YTZ24F0167,20864.0,0.0,2024-06-28,2024-09-30,,,,,MDMA/MDA REAGENT KITS,2024,3,f1882e8edba26514,350537077,CONT_AWD_W91YTZ24F0167_9700_N0018924DZ018_9700,1,464
W91YTZ24F0162,18611.75,,2024-10-01,2025-09-30,,,,,RMW,2025,1,984976940f06e33a,350537076,CONT_AWD_W91YTZ24F0162_9700_W81K0421D0006_9700,1,186
W91YTZ24F0159,18915.25,18915.25,2024-06-12,2024-07-31,,,,,"BPA CALL - M-060/M-060-1ML MORPHINE-D3,1.0MG/ML",2024,3,d0e1070f018312ca,350537075,CONT_AWD_W91YTZ24F0159_9700_W91YTZ23A0014_9700,1,465
W91YTZ24F0158,0.0,,2024-08-01,2024-08-09,,,,,FY24 TSKORD HOUSEKEEPING,2024,4,1fa524fdad8bb050,350537074,CONT_AWD_W91YTZ24F0158_9700_W81K0422D0009_9700,1,458
W91YTZ24F0157,173875.0,0.0,2024-05-15,2025-05-15,,,,,FY24 NEW TASK ORDER PREMIER SHOCKWAVE EAMC,2024,3,c7663a15233b450b,350537073,CONT_AWD_W91YTZ24F0157_9700_W91YTZ22D0003_9700,1,466
W91YTZ24F0156,15000.0,,2024-10-01,2025-09-30,,,,,REFERENCE LABORATORY TESTING SERVICES,2025,1,48b081425800d532,350537072,CONT_AWD_W91YTZ24F0156_9700_W81K0421D0001_9700,1,412
W91YTZ24F0155,2040.0,,2024-10-01,2025-09-30,,,,,REFERENCE LABORATORY TESTING SERVICES,2025,1,20fb73d5ebb7c42c,350537071,CONT_AWD_W91YTZ24F0155_9700_W81K0421D0001_9700,1,412
W91YTZ24F0154,10800.0,,2024-10-01,2025-09-30,,,,,REFERENCE LABORATORY TESTING SERVICES,2025,1,e7a9e276a279c66d,350537070,CONT_AWD_W91YTZ24F0154_9700_W81K0421D0001_9700,1,412
W91YTZ24F0153,150000.0,,2024-10-01,2025-09-30,,,,,SERVICES,2025,1,20fdf2d6a733f63b,350537069,CONT_AWD_W91YTZ24F0153_9700_W81K0423D0006_9700,1,444
W91YTZ24F0152,61716.96,,2024-10-01,2025-09-30,,,,,RMW SERVICES,2025,1,60c113015ff48157,350537068,CONT_AWD_W91YTZ24F0152_9700_W81K0421D0006_9700,1,186
W91YTZ24F0151,75906.74,0.0,2024-10-01,2025-09-30,,,,,REFERENCE LABORATORY TESTING SERVICES,2025,1,cd8ba5a1c50cb0aa,350537067,CONT_AWD_W91YTZ24F0151_9700_W81K0421D0001_9700,1,412
W91YTZ24F0150,7651.37,,2024-10-01,2025-07-31,,,,,"FT GREGG-ADAMS, VA",2025,1,8cc976782fc9cc20,350537066,CONT_AWD_W91YTZ24F0150_9700_W81K0421D0006_9700,1,186
W91YTZ24F0149,16269.6,0.0,2024-06-18,2024-06-28,,,,,DRI OPIATE 500ML REAGENT TEST KITS,2024,3,cdc9a2c133102b80,350537065,CONT_AWD_W91YTZ24F0149_9700_N6264523D5006_9700,1,464
W91YTZ24F0148,0.0,,2024-10-01,2025-09-30,,,,,PHYSICIAN EXTENDER- PA/NP,2025,1,94edade8b7b9d8be,350537064,CONT_AWD_W91YTZ24F0148_9700_HT005018D0006_9700,1,427
W91YTZ24F0146,49235.0,0.0,2024-08-01,2024-08-29,,,,,CADAVER AUGUST TRAINING,2024,4,009e714ed2c90703,350537063,CONT_AWD_W91YTZ24F0146_9700_W91YTZ22D0006_9700,1,456
W91YTZ24F0145,12525.0,0.0,2024-06-06,2024-06-12,,,,,AMP AND METH REAGENT KITS,2024,3,3dfdddb5b97d1d7a,350537062,CONT_AWD_W91YTZ24F0145_9700_N6264519D5004_9700,1,390
W91YTZ24F0143,55800.0,0.0,2024-06-03,2024-06-14,,,,,BASE PERIOD-PED TESTING ARMY FTDTL0001AB,2024,3,66ce1814fc893965,350537061,CONT_AWD_W91YTZ24F0143_9700_N6264523D5015_9700,1,467
W91YTZ24F0142,8279.36,8279.36,2024-07-30,2024-08-01,,,,,FTDTL BPA CALL W91YTZ23A0014,2024,4,1f8a40a9d70a29d4,350537060,CONT_AWD_W91YTZ24F0142_9700_W91YTZ23A0014_9700,1,465
W91YTZ24F0141,15522.7,15522.7,2024-08-01,2024-08-15,,,,,FTDTL BPA CALL W91YTZ23A0014,2024,4,3835ac55459a4aed,350537059,CONT_AWD_W91YTZ24F0141_9700_W91YTZ23A0014_9700,1,465
W91YTZ24F0139,37500.0,0.0,2024-05-17,2024-07-01,,,,,LSD REAGENT KIT DDRP,2024,3,4c358c1e53789f4c,350537058,CONT_AWD_W91YTZ24F0139_9700_N0018924DZ016_9700,1,390
W91YTZ24F0138,25252.0,0.0,2024-05-17,2024-07-01,,,,,6-AM REAGENT KIT,2024,3,31a68824bbe63ee9,350537057,CONT_AWD_W91YTZ24F0138_9700_N6264519D5017_9700,1,390
W91YTZ24F0137,25740.0,0.0,2024-05-17,2024-06-03,,,,,BZE REAGENT KITS,2024,3,62537e5dfca08414,350537056,CONT_AWD_W91YTZ24F0137_9700_N6264520D5018_9700,1,468
W91YTZ24F0136,104001.6,0.0,2024-06-01,2027-05-31,,,,,FY24 NEW SUBSCRIPT TRACKING SOFTWARE,2024,3,93f8a72a9d0f6b7d,350537055,CONT_AWD_W91YTZ24F0136_9700_GS35F0462X_4732,1,469
W91YTZ24F0135,29760.0,0.0,2024-05-16,2024-08-01,,,,,OXYCODONE & OXYMORPHONE REAGENT KITS,2024,3,1087632b6b18a302,350537054,CONT_AWD_W91YTZ24F0135_9700_N0018924DZ013_9700,1,470
W91YTZ24F0133,48807.0,0.0,2024-05-16,2024-06-01,,,,,BENZODIAZEPINE REAGENT KITS,2024,3,82bbfd2fa7d92b53,350537053,CONT_AWD_W91YTZ24F0133_9700_N6264523D5009_9700,1,464
W91YTZ24F0131,929544.76,0.0,2024-07-01,2025-06-30,,,,,FY24 WINN EMERGENCY MAINTENANCE,2024,4,7ed4c3b5a072ed59,350537052,CONT_AWD_W91YTZ24F0131_9700_W81K0423D0006_9700,1,444
W91YTZ24F0130,70000.0,0.0,2024-05-16,2024-08-30,,,,,ARK FENTANYL II IA KIT,2024,3,1bb4e7ad2d2d2662,350537051,CONT_AWD_W91YTZ24F0130_9700_N6264523D5013_9700,1,390
W91YTZ24F0129,23976.0,0.0,2024-05-21,2024-05-31,,,,,XTR TIPS: 10 MG SAX 60UM 1ML,2024,3,3908ef5fe05de9d1,350537050,CONT_AWD_W91YTZ24F0129_9700_W91YTZ24D0001_9700,1,471
W91YTZ24F0128,153545.0,0.0,2024-05-31,2025-05-30,,,,,FY24 NEW TASK ORDER SHOCKWAVE FT. CAMPBELL KY,2024,3,709381ee7ce67c22,350537049,CONT_AWD_W91YTZ24F0128_9700_W91YTZ22D0003_9700,1,466
W91YTZ24F0127,18361.2,0.0,2024-06-01,2025-05-31,,,,,BPA CALL FY24 EDC,2024,3,09c4d99cf7528f33,350537048,CONT_AWD_W91YTZ24F0127_9700_W91YTZ23A0004_9700,1,472
W91YTZ24F0126,52599.24,0.0,2024-05-13,2025-05-12,,,,,DIGITIZATION AND HOSTING SERVICES,2024,3,728f6bdfcc1fbde3,350537047,CONT_AWD_W91YTZ24F0126_9700_W91YTZ21D0001_9700,1,473
W91YTZ24F0125,448208.6,0.0,2024-06-01,2024-06-30,,,,,FORT CAMPBELL HOUSEKEEPING SERVICES,2024,3,7213633061c16e59,350537046,CONT_AWD_W91YTZ24F0125_9700_W81K0419D0013_9700,1,474
W91YTZ24F0124,152286.0,0.0,2024-08-20,2025-08-19,,,,,DIGITIZATION AND HOSTING SERVICES,2024,4,daffaf95c971339b,350537045,CONT_AWD_W91YTZ24F0124_9700_W91YTZ21D0001_9700,1,473
W91YTZ24F0123,290000.0,0.0,2024-05-01,2025-04-30,,,,,TASK ORDER - AGILITY ORDER (MEADE),2024,3,afa940fa67239189,350537044,CONT_AWD_W91YTZ24F0123_9700_W81K0423D0006_9700,1,444
W91YTZ24F0122,298551.13,0.0,2024-05-01,2026-09-30,,,,,NEW FY24 PEDIATRICIAN,2024,3,f7e4675d56bf7505,350537043,CONT_AWD_W91YTZ24F0122_9700_HT005018D0012_9700,1,432
W91YTZ24F0121,523837.57,0.0,2024-10-01,2025-09-30,,,,,REFERENCE LABORATORY TESTING SERVICES,2025,1,643d6f4a12c2be20,350537042,CONT_AWD_W91YTZ24F0121_9700_W81K0421D0001_9700,1,412
W91YTZ24F0119,23700.0,0.0,2024-07-15,2025-07-14,,,,,WATER SERVICE RETAINER FEE,2024,4,153e9ea35acb6c14,350537041,CONT_AWD_W91YTZ24F0119_9700_W91YTZ22A0008_9700,1,475
W91YTZ24F0118,1714543.11,0.0,2024-05-01,2026-09-30,,,,,NEW FY24 NPS/LPS/LAB TECH SERVICES,2024,3,1012a7998feb2835,350537040,CONT_AWD_W91YTZ24F0118_9700_HT005018D0033_9700,1,391
W91YTZ24F0117,151738.6,0.0,2023-06-01,2025-05-31,,,,,FY24  BPA CALL JACKSON & ASSOCIATES,2023,3,21bd449e31e14826,350537039,CONT_AWD_W91YTZ24F0117_9700_W91YTZ23A0004_9700,1,472
W91YTZ24F0116,158322.0,0.0,2025-01-31,2026-01-30,,,,,TSKORD MAHC TELERAD,2025,2,3ab505eb2dcb55ed,350537038,CONT_AWD_W91YTZ24F0116_9700_HT001521D0001_9700,1,436
W91YTZ24F0115,12549.78,0.0,2024-04-18,2024-05-18,,,,,ROCHE LAB SUPPLIES,2024,3,3ede0f40402abd7b,350537037,CONT_AWD_W91YTZ24F0115_9700_W91YTZ23A0013_9700,1,476
W91YTZ24F0114,499994.5,,2025-01-31,2026-01-30,,,,,TSKORD BMACH TELERAD,2025,2,1c59c81b9a01bc6d,350537036,CONT_AWD_W91YTZ24F0114_9700_HT001521D0001_9700,1,436
W91YTZ24F0113,12469.11,0.0,2024-04-17,2024-05-31,,,,,ROCHE LABORATORY SUPPLIES CALL ORDER,2024,3,d36e01d994c74cea,350537035,CONT_AWD_W91YTZ24F0113_9700_W91YTZ23A0012_9700,1,404
W91YTZ24F0112,3304774.85,,2024-05-01,2024-07-31,,,,,TSK ORD - HOUSEKEEPING WAMC 1MAY24 THRU 31JULY24,2024,3,64b1eb7742cb3e7b,350537034,CONT_AWD_W91YTZ24F0112_9700_W81K0421D0004_9700,1,445
W91YTZ24F0109,669184.44,0.0,2024-04-17,2025-04-16,,,,,A2C2 CONTRACT OY1,2024,3,f7648e64ecdaabc1,350537033,CONT_AWD_W91YTZ24F0109_9700_W91YTZ23D0004_9700,1,477
W91YTZ24F0108,25000.0,0.0,2023-09-23,2024-05-01,,,,,MOD- TASK ORDER CLIN 0001 LABORATORY SUPPLIES,2023,4,657310bdc69ded7a,350537032,CONT_AWD_W91YTZ24F0108_9700_W91YTZ23A0013_9700,1,476
W91YTZ24F0107,9920.0,0.0,2024-04-26,2024-05-31,,,,,TASK ORDER - OXY IA KITS 302UR-0500 OXYCODONE & OXYMORPHONE RGT.,2024,3,2e38abefcdb65d48,350537031,CONT_AWD_W91YTZ24F0107_9700_N0018924DZ013_9700,1,470
W91YTZ24F0106,354999.92,,2024-10-01,2025-09-30,,,,,TSKORD BMACH REF LAB,2025,1,979d9a9f05261453,350537030,CONT_AWD_W91YTZ24F0106_9700_W81K0421D0001_9700,1,412
W91YTZ24F0105,1798704.1,0.0,2024-10-01,2025-09-30,,,,,KELLER ARMY COMMUNITY HOSPITAL (KACH),2025,1,aff6efb2eb0b318b,350537029,CONT_AWD_W91YTZ24F0105_9700_W81K0423D0003_9700,1,478
W91YTZ24F0104,9906.25,0.0,2023-10-01,2024-04-30,,,,,BPA CALL - DRUG REFERENCE STANDARDS (CERILLIANT SUPPLIES),2024,1,62db647901f718f8,350537028,CONT_AWD_W91YTZ24F0104_9700_W91YTZ23A0014_9700,1,465
W91YTZ24F0103,8134.8,0.0,2024-04-30,2024-05-30,,,,,TASK ORDER - DELIVERY ORDER FOR DRI OPIATES IA KIT,2024,3,c925243592b3025f,350537027,CONT_AWD_W91YTZ24F0103_9700_N6264523D5006_9700,1,464
W91YTZ24F0102,400000.0,0.0,2024-05-01,2025-04-30,,,,,FY24 EMERGENCY MAINTENANCE TASK ORDER,2024,3,843c83c52b4cf1ac,350537026,CONT_AWD_W91YTZ24F0102_9700_W81K0423D0006_9700,1,444
W91YTZ24F0100,2101000.01,,2024-04-01,2025-04-01,,,,,CLINICAL REFERENCE LABORATORY TESTING,2024,3,c0b3a5c858701b59,350537025,CONT_AWD_W91YTZ24F0100_9700_W81K0421D0001_9700,1,412
W91YTZ24F0099,259475.0,0.0,2024-05-16,2025-05-15,,,,,FY24 NEW SHOCKWAVE WINN TASK ORDER,2024,3,a9fef4f76f83dd4c,350537024,CONT_AWD_W91YTZ24F0099_9700_W91YTZ22D0003_9700,1,466
W91YTZ24F0098,126795.0,0.0,2024-05-25,2025-05-24,,,,,FY24 NEW SHOCKWAVE FT MOORE PR 12091903-0001,2024,3,76534337403d5666,350537023,CONT_AWD_W91YTZ24F0098_9700_W91YTZ22D0003_9700,1,466
W91YTZ24F0097,904800.0,,2024-04-01,2025-03-31,,,,,BULK LAUNDRY CLEANING - 4TH OPTION,2024,3,5bd1d4a83910fab0,350537022,CONT_AWD_W91YTZ24F0097_9700_W91YTZ20D0003_9700,1,479
W91YTZ24F0096,40090.56,0.0,2024-04-01,2025-03-31,,,,,CLIN 0001 - TRANSLATION SERVICES,2024,3,c4dacefcff5c4f12,350537021,CONT_AWD_W91YTZ24F0096_9700_GS10F0209X_4732,1,480
W91YTZ24F0095,294671.08,,2024-04-01,2025-03-31,,,,,REFERENCE LABORATORY TESTING SERVICES FORT KNOX,2024,3,e0ac6f3c5c7a0651,350537020,CONT_AWD_W91YTZ24F0095_9700_W81K0421D0001_9700,1,412
W91YTZ24F0094,943571.5,0.0,2024-10-01,2026-10-31,,,,,TASKORD FY25 HSKPG,2025,1,1bcc6760669165d1,350537019,CONT_AWD_W91YTZ24F0094_9700_W81K0420D0002_9700,1,450
W91YTZ24F0093,18563.88,,2024-10-01,2025-09-30,,,,,"REGULATED MEDICAL WASTE SERVICES FORT EUSTIS, VA",2025,1,c23b7a045b530562,350537018,CONT_AWD_W91YTZ24F0093_9700_W81K0421D0006_9700,1,186
W91YTZ24F0091,1285326.0,,2024-03-09,2025-03-08,,,,,DIGITIZATION AND HOSTING SERVICES,2024,2,9a3033035ee74b62,350537017,CONT_AWD_W91YTZ24F0091_9700_W91YTZ21D0001_9700,1,473
W91YTZ24F0090,16470.0,,2024-03-08,2024-03-15,,,,,CADAVER MARCH TRAINING,2024,2,1b7c9912da2ca4d6,350537016,CONT_AWD_W91YTZ24F0090_9700_W91YTZ22D0006_9700,1,456
W91YTZ24F0089,819217.63,,2024-03-05,2025-03-04,,,,,PROLONGED FIELD CARE TRAINING OY1,2024,2,1b52854fb8896bf5,350537015,CONT_AWD_W91YTZ24F0089_9700_W91YTZ23D0003_9700,1,477
W91YTZ24F0088,11000.0,0.0,2024-02-26,2025-02-28,,,,,PED TESTING ARMY FTDTL,2024,2,74755b2fb3861737,350537014,CONT_AWD_W91YTZ24F0088_9700_N6264523D5015_9700,1,467
W91YTZ24F0087,745490.4,110181.24,2024-04-01,2026-09-30,,,,,CERTIFIED REGISTERED NURSE ANESTHETIST,2024,3,720d1e45644d743f,350537013,CONT_AWD_W91YTZ24F0087_9700_HT005018D0030_9700,1,481
W91YTZ24F0086,29742.5,0.0,2024-03-01,2025-01-30,,,,,TELERADIOLOGY NEW ORDER (CHANGE FY24 POP),2024,2,dcf37526b8562ce0,350537012,CONT_AWD_W91YTZ24F0086_9700_HT001521D0001_9700,1,436
W91YTZ24F0084,4538851.9,,2024-03-15,2025-02-14,,,,,0002 BLDG 2480 MEADE FFP,2024,2,ec115b48234a9ae6,350537011,CONT_AWD_W91YTZ24F0084_9700_W81K0424D0004_9700,1,441
W91YTZ24F0083,10032.5,0.0,2024-02-28,2024-03-01,,,,,TASK ORD - PRICED ORDER AGAINST ORDERING VEHICLE,2024,2,8505489088f53ef8,350537010,CONT_AWD_W91YTZ24F0083_9700_N6264519D5003_9700,1,464
W91YTZ24F0082,15000.0,0.0,2024-02-21,2024-09-30,,,,,REFERENCE LABORATORY TESTING SERVICES -TOBYHANNA,2024,2,3e2100aefffeb80a,350537009,CONT_AWD_W91YTZ24F0082_9700_W81K0421D0001_9700,1,412
W91YTZ24F0081,4800.01,0.0,2024-02-20,2024-09-30,,,,,PRICED ORDER AGAINST ORDERING VEHICL (NATICK),2024,2,f5877e90e188a737,350537008,CONT_AWD_W91YTZ24F0081_9700_W81K0421D0001_9700,1,412
W91YTZ24F0080,1132269.54,109501.67,2024-06-01,2025-05-31,,,,,KENNER ARMY HEALTH CLINIC (KAHC),2024,3,3994840c9248c85c,350537007,CONT_AWD_W91YTZ24F0080_9700_W81K0422D0007_9700,1,482
W91YTZ24F0079,60000.0,0.0,2024-03-15,2024-12-31,,,,,BPA CALL FURNITURE RELOCATION,2024,2,9ea4f45df7348bf9,350537006,CONT_AWD_W91YTZ24F0079_9700_W91YTZ22A0002_9700,1,483
W91YTZ24F0077,2670.85,0.0,2024-04-01,2025-03-31,,,,,TO LAB TESTING NATICK,2024,3,36413b1b1f5b0617,350537005,CONT_AWD_W91YTZ24F0077_9700_W81K0421D0001_9700,1,412
W91YTZ24F0076,1340107.49,475500.29,2024-03-01,2024-05-31,,,,,FORT CAMPBELL HOUSEKEEPING AND VARIOUS CLEANING,2024,2,9f2eda6e6e7e636e,350537004,CONT_AWD_W91YTZ24F0076_9700_W81K0419D0013_9700,1,474
W91YTZ24F0074,0.0,,2024-05-01,2024-09-30,,,,,NEW FY24 PEDIATRICIAN,2024,3,4eb98c6de4f1c1f8,350537003,CONT_AWD_W91YTZ24F0074_9700_HT005018D0025_9700,1,429
W91YTZ24F0073,13600.01,584.2,2024-02-22,2024-09-30,,,,,PRICED ORDER AGAINST ORDERING VEHICLE (PICATINNY),2024,2,1718cfcba6ff9642,350537002,CONT_AWD_W91YTZ24F0073_9700_W81K0421D0001_9700,1,412
W91YTZ24F0072,2465.4,,2024-04-01,2025-03-31,,,,,TO LAB TESTING NATICK,2024,3,f58d84fc5f67e366,350537001,CONT_AWD_W91YTZ24F0072_9700_W81K0421D0001_9700,1,412
W91YTZ24F0071,120000.01,0.0,2024-02-20,2024-09-30,,,,,MOD - LABCORP CLIN STRUCTURE REALIGN FUNDS (KACH),2024,2,53a42762caf0e1aa,350537000,CONT_AWD_W91YTZ24F0071_9700_W81K0421D0001_9700,1,412
W91YTZ24F0070,653633.28,0.0,2024-03-01,2026-02-28,,,,,CERTIFIED REGISTERED NURSE ANESTHETIST AND GI TECHS,2024,2,8ec33280f42f87b9,350536999,CONT_AWD_W91YTZ24F0070_9700_HT005018D0030_9700,1,481
W91YTZ24F0068,70500.0,0.0,2024-02-13,2024-09-30,,,,,MOD - REALIGN FUNDS (AGILITI WEST POINT),2024,2,3be0ba1de8ffc118,350536998,CONT_AWD_W91YTZ24F0068_9700_W81K0423D0006_9700,1,444
W91YTZ24F0067,1037453.56,266236.26,2024-05-01,2026-09-30,,,,,OB GYN PHYSICIANS FY24,2024,3,787f0f14e79c30d0,350536997,CONT_AWD_W91YTZ24F0067_9700_HT005018D0013_9700,1,446
W91YTZ24F0066,300529.04,0.0,2024-02-16,2025-02-15,,,,,AIDET TRAINING SERVICE,2024,2,372a396089605519,350536996,CONT_AWD_W91YTZ24F0066_9700_W91YTZ24A0006_9700,1,484
W91YTZ24F0065,210412.58,0.0,2024-04-19,2025-03-31,,,,,REFERENCE LABORATORY TESTING SERVICES,2024,3,88e2076f317e396f,350536995,CONT_AWD_W91YTZ24F0065_9700_W81K0421D0001_9700,1,412
W91YTZ24F0064,77659.58,0.0,2024-08-01,2025-07-31,,,,,TSKORD BMACH RMW,2024,4,ab5f1a4ba7a46b21,350536994,CONT_AWD_W91YTZ24F0064_9700_W81K0421D0006_9700,1,186
W91YTZ24F0063,18702.51,0.0,2024-04-01,2025-03-31,,,,,TSKORD SOUTHCOM REF LAB,2024,3,6eea9726beb10372,350536993,CONT_AWD_W91YTZ24F0063_9700_W81K0421D0001_9700,1,412
W91YTZ24F0061,999999.96,0.0,2024-04-01,2025-03-31,,,,,TSKORD EAMC REF LAB,2024,3,b99946a601c23069,350536992,CONT_AWD_W91YTZ24F0061_9700_W81K0421D0001_9700,1,412
W91YTZ24F0060,227780.64,0.0,2024-04-01,2025-03-31,,,,,REFERENCE LABORATORY TESTING SERVICES-NEW FY24 TASK ORDER,2024,3,cc84dfc9b5be67ec,350536991,CONT_AWD_W91YTZ24F0060_9700_W81K0421D0001_9700,1,412
W91YTZ24F0058,325000.0,0.0,2024-02-02,2024-04-30,,,,,MOD - REALIGN FUNDS (AGILITI FT. MEADE),2024,2,04d71c7de5d19085,350536990,CONT_AWD_W91YTZ24F0058_9700_W81K0423D0006_9700,1,444
W91YTZ24F0056,127716.0,0.0,2024-02-01,2025-01-31,,,,,FY24 NEW BUY OMNICELL EQUIPMENT PR #1202999-0001,2024,2,f6bd4f0206853ce7,350536989,CONT_AWD_W91YTZ24F0056_9700_36F79723D0073_3600,1,485
W91YTZ24F0055,155642.08,0.0,2024-04-01,2025-03-31,,,,,TSKORD RAHC REF LAB,2024,3,c40457279ef428e8,350536988,CONT_AWD_W91YTZ24F0055_9700_W81K0421D0001_9700,1,412
W91YTZ24F0054,260417.64,45594.92,2024-04-01,2025-03-31,,,,,REFERENCE LABORATORY TESTING SERVICES,2024,3,d67efa7019c2af70,350536987,CONT_AWD_W91YTZ24F0054_9700_W81K0421D0001_9700,1,412
W91YTZ24F0053,75957.6,,2024-08-01,2025-07-31,,,,,WINN RMW,2024,4,7202b56f802d6cab,350536986,CONT_AWD_W91YTZ24F0053_9700_W81K0421D0006_9700,1,186
W91YTZ24F0052,48999.96,0.0,2024-03-02,2025-03-01,,,,,MOBILE INSTRUMENT SHARPENING,2024,2,96b3f73ca12e15c8,350536985,CONT_AWD_W91YTZ24F0052_9700_W91YTZ21A0006_9700,1,444
W91YTZ24F0051,54000.01,0.0,2024-01-26,2025-03-31,,,,,REFERENCE LABORATORY TESTING SERVICES,2024,2,4361bd5855701114,350536984,CONT_AWD_W91YTZ24F0051_9700_W81K0421D0001_9700,1,412
W91YTZ24F0049,16170.0,0.0,2024-01-26,2024-02-02,,,,,TRAINING JAN-FEB,2024,2,bffe18973b8ea347,350536983,CONT_AWD_W91YTZ24F0049_9700_W91YTZ22D0006_9700,1,456
W91YTZ24F0048,331794.85,0.0,2024-01-19,2024-06-30,,,,,TASKORD FY24 WINN EMERGENCY MAINTENANCE,2024,2,19904b5e1b98d22c,350536982,CONT_AWD_W91YTZ24F0048_9700_W81K0423D0006_9700,1,444
W91YTZ24F0047,95988.22,,2024-04-01,2025-03-31,,,,,TSKORD LAHC REF LAB,2024,3,9751b51c0a7bb6c3,350536981,CONT_AWD_W91YTZ24F0047_9700_W81K0421D0001_9700,1,412
W91YTZ24F0046,172636.0,0.0,2024-01-31,2025-01-30,,,,,TSKORD WINN TELERAD,2024,2,09d4face6c0dbbc9,350536980,CONT_AWD_W91YTZ24F0046_9700_HT001521D0001_9700,1,436
W91YTZ24F0045,1039895.12,,2024-02-01,2025-10-31,,,,,TASKORD FUND FY24,2024,2,250af206cbbaf683,350536979,CONT_AWD_W91YTZ24F0045_9700_W81K0422D0002_9700,1,486
W91YTZ24F0044,1750000.0,596387.15,2024-02-15,2025-02-14,,,,,MATERIAL/PARTS,2024,2,51742a58e9484e41,350536978,CONT_AWD_W91YTZ24F0044_9700_W81K0423D0006_9700,1,444
W91YTZ24F0043,252492.84,72944.14,2024-04-01,2025-03-31,,,,,TSKORD MAHC REF LAB,2024,3,755dc319e32db3e5,350536977,CONT_AWD_W91YTZ24F0043_9700_W81K0421D0001_9700,1,412
W91YTZ24F0042,260688.06,0.0,2024-01-19,2024-02-28,,,,,ALLERGEN EXTRACT ORDER 5 OF 5,2024,2,314cd2e3d8ce8cf7,350536976,CONT_AWD_W91YTZ24F0042_9700_W81K0423D0004_9700,1,430
W91YTZ24F0041,222357.95,,2024-01-01,2024-12-31,,,,,CLIN 1004 - MEADE/KIMBRGH OY1 HT0873,2024,2,b7c2ae88efc37f63,350536975,CONT_AWD_W91YTZ24F0041_9700_W91YTZ23D0002_9700,1,487
W91YTZ24F0040,25000.0,0.0,2024-02-01,2025-01-31,,,,,BPA CALL SPECIALITY BED RENTAL,2024,2,d29b8c8246ae5a89,350536974,CONT_AWD_W91YTZ24F0040_9700_W91YTZ23A0003_9700,1,444
W91YTZ24F0039,60914.0,0.0,2024-01-01,2024-12-31,,,,,CLIN 1007 - EUSTIS/MCD BASE YR  HT0818,2024,2,3b29820b258fbe38,350536973,CONT_AWD_W91YTZ24F0039_9700_W91YTZ23D0002_9700,1,487
W91YTZ24F0038,1083930.0,327141.0,2024-02-01,2025-01-30,,,,,VALOR RADIOLOGY TASK ORDER FY24,2024,2,cd976e327bff3c05,350536972,CONT_AWD_W91YTZ24F0038_9700_HT001521D0001_9700,1,436
