period,respondent,respondent-name,fueltype,type-name,timezone,timezone-description,value,value-units
2026-01-17,ISNE,ISO New England,WAT,Hydro,Mountain,Mountain,16443,megawatthours
2026-01-17,ISNE,ISO New England,WAT,Hydro,Pacific,Pacific,16415,megawatthours
2026-01-17,ISNE,ISO New England,WND,Wind,Arizona,Arizona,11519,megawatthours
2026-01-17,ISNE,ISO New England,WND,Wind,Central,Central,11733,megawatthours
2026-01-17,ISNE,ISO New England,WND,Wind,Eastern,Eastern,11959,megawatthours
2026-01-17,ISNE,ISO New England,WND,Wind,Mountain,Mountain,11519,megawatthours
2026-01-17,ISNE,ISO New England,WND,Wind,Pacific,Pacific,11352,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,Arizona,Arizona,-966,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,Central,Central,-1149,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,Eastern,Eastern,-1287,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,Mountain,Mountain,-966,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",BAT,Battery storage,Pacific,Pacific,-765,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,Arizona,Arizona,537959,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,Central,Central,530430,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,Eastern,Eastern,523398,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,Mountain,Mountain,537959,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,Pacific,Pacific,545925,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,Arizona,Arizona,634330,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,Central,Central,625986,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,Eastern,Eastern,617991,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,Mountain,Mountain,634330,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,Pacific,Pacific,642526,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,Arizona,Arizona,286073,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,Central,Central,286055,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,Eastern,Eastern,286033,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,Mountain,Mountain,286073,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,Pacific,Pacific,286086,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,Arizona,Arizona,6805,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,Central,Central,6823,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,Eastern,Eastern,6835,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,Mountain,Mountain,6805,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,Pacific,Pacific,6784,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Arizona,Arizona,50615,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Central,Central,50542,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Eastern,Eastern,50468,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Mountain,Mountain,50615,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,Pacific,Pacific,50689,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,Arizona,Arizona,19256,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,Central,Central,19225,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,Eastern,Eastern,19179,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,Mountain,Mountain,19256,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,Pacific,Pacific,19295,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,Arizona,Arizona,519932,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,Central,Central,532672,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,Eastern,Eastern,544677,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,Mountain,Mountain,519932,megawatthours
2026-01-17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,Pacific,Pacific,507618,megawatthours
2026-01-17,NYIS,New York Independent System Operator,COL,Coal,Arizona,Arizona,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,COL,Coal,Central,Central,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,COL,Coal,Eastern,Eastern,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,COL,Coal,Mountain,Mountain,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,COL,Coal,Pacific,Pacific,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NG,Natural Gas,Arizona,Arizona,208402,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NG,Natural Gas,Central,Central,210110,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NG,Natural Gas,Eastern,Eastern,211534,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NG,Natural Gas,Mountain,Mountain,208402,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NG,Natural Gas,Pacific,Pacific,206931,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NUC,Nuclear,Arizona,Arizona,81318,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NUC,Nuclear,Central,Central,81213,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NUC,Nuclear,Eastern,Eastern,81218,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NUC,Nuclear,Mountain,Mountain,81318,megawatthours
2026-01-17,NYIS,New York Independent System Operator,NUC,Nuclear,Pacific,Pacific,81415,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OIL,Petroleum,Arizona,Arizona,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OIL,Petroleum,Central,Central,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OIL,Petroleum,Eastern,Eastern,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OIL,Petroleum,Mountain,Mountain,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OIL,Petroleum,Pacific,Pacific,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OTH,Other,Arizona,Arizona,4674,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OTH,Other,Central,Central,4656,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OTH,Other,Eastern,Eastern,4625,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OTH,Other,Mountain,Mountain,4674,megawatthours
2026-01-17,NYIS,New York Independent System Operator,OTH,Other,Pacific,Pacific,4693,megawatthours
2026-01-17,NYIS,New York Independent System Operator,SUN,Solar,Arizona,Arizona,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,SUN,Solar,Central,Central,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,SUN,Solar,Eastern,Eastern,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,SUN,Solar,Mountain,Mountain,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,SUN,Solar,Pacific,Pacific,0,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WAT,Hydro,Arizona,Arizona,69903,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WAT,Hydro,Central,Central,69067,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WAT,Hydro,Eastern,Eastern,68218,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WAT,Hydro,Mountain,Mountain,69903,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WAT,Hydro,Pacific,Pacific,70851,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WND,Wind,Arizona,Arizona,24554,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WND,Wind,Central,Central,24356,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WND,Wind,Eastern,Eastern,24270,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WND,Wind,Mountain,Mountain,24554,megawatthours
2026-01-17,NYIS,New York Independent System Operator,WND,Wind,Pacific,Pacific,24771,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",COL,Coal,Arizona,Arizona,490409,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",COL,Coal,Central,Central,490621,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",COL,Coal,Eastern,Eastern,489538,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",COL,Coal,Mountain,Mountain,490409,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",COL,Coal,Pacific,Pacific,490381,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,Arizona,Arizona,960192,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,Central,Central,957924,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,Eastern,Eastern,956775,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,Mountain,Mountain,960192,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,Pacific,Pacific,962195,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Arizona,Arizona,811507,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Central,Central,811493,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Eastern,Eastern,811482,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Mountain,Mountain,811507,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,Pacific,Pacific,811520,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Arizona,Arizona,4179,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Central,Central,4176,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Eastern,Eastern,4173,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Mountain,Mountain,4179,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,Pacific,Pacific,4182,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OTH,Other,Arizona,Arizona,36760,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OTH,Other,Central,Central,36941,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OTH,Other,Eastern,Eastern,37285,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OTH,Other,Mountain,Mountain,36760,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",OTH,Other,Pacific,Pacific,36569,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",SUN,Solar,Arizona,Arizona,35031,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",SUN,Solar,Central,Central,35033,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",SUN,Solar,Eastern,Eastern,35035,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",SUN,Solar,Mountain,Mountain,35031,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",SUN,Solar,Pacific,Pacific,35029,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WAT,Hydro,Arizona,Arizona,32194,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WAT,Hydro,Central,Central,32198,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WAT,Hydro,Eastern,Eastern,32269,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WAT,Hydro,Mountain,Mountain,32194,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WAT,Hydro,Pacific,Pacific,32187,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WND,Wind,Arizona,Arizona,160752,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WND,Wind,Central,Central,161818,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WND,Wind,Eastern,Eastern,162194,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WND,Wind,Mountain,Mountain,160752,megawatthours
2026-01-17,PJM,"PJM Interconnection, LLC",WND,Wind,Pacific,Pacific,159025,megawatthours
2026-01-17,SWPP,Southwest Power Pool,COL,Coal,Arizona,Arizona,211013,megawatthours
2026-01-17,SWPP,Southwest Power Pool,COL,Coal,Central,Central,203655,megawatthours
2026-01-17,SWPP,Southwest Power Pool,COL,Coal,Eastern,Eastern,194687,megawatthours
2026-01-17,SWPP,Southwest Power Pool,COL,Coal,Mountain,Mountain,211013,megawatthours
2026-01-17,SWPP,Southwest Power Pool,COL,Coal,Pacific,Pacific,216373,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NG,Natural Gas,Arizona,Arizona,195146,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NG,Natural Gas,Central,Central,188653,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NG,Natural Gas,Eastern,Eastern,180698,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NG,Natural Gas,Mountain,Mountain,195146,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NG,Natural Gas,Pacific,Pacific,199392,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NUC,Nuclear,Arizona,Arizona,48963,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NUC,Nuclear,Central,Central,48958,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NUC,Nuclear,Eastern,Eastern,48932,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NUC,Nuclear,Mountain,Mountain,48963,megawatthours
2026-01-17,SWPP,Southwest Power Pool,NUC,Nuclear,Pacific,Pacific,48959,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OIL,Petroleum,Arizona,Arizona,107,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OIL,Petroleum,Central,Central,107,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OIL,Petroleum,Eastern,Eastern,107,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OIL,Petroleum,Mountain,Mountain,107,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OIL,Petroleum,Pacific,Pacific,107,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OTH,Other,Arizona,Arizona,1190,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OTH,Other,Central,Central,1159,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OTH,Other,Eastern,Eastern,1149,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OTH,Other,Mountain,Mountain,1190,megawatthours
2026-01-17,SWPP,Southwest Power Pool,OTH,Other,Pacific,Pacific,1194,megawatthours
2026-01-17,SWPP,Southwest Power Pool,SUN,Solar,Arizona,Arizona,6933,megawatthours
2026-01-17,SWPP,Southwest Power Pool,SUN,Solar,Central,Central,6933,megawatthours
2026-01-17,SWPP,Southwest Power Pool,SUN,Solar,Eastern,Eastern,6933,megawatthours
2026-01-17,SWPP,Southwest Power Pool,SUN,Solar,Mountain,Mountain,6933,megawatthours
2026-01-17,SWPP,Southwest Power Pool,SUN,Solar,Pacific,Pacific,6933,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WAT,Hydro,Arizona,Arizona,16097,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WAT,Hydro,Central,Central,15651,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WAT,Hydro,Eastern,Eastern,15622,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WAT,Hydro,Mountain,Mountain,16097,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WAT,Hydro,Pacific,Pacific,16564,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WND,Wind,Arizona,Arizona,396480,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WND,Wind,Central,Central,406710,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WND,Wind,Eastern,Eastern,416877,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WND,Wind,Mountain,Mountain,396480,megawatthours
2026-01-17,SWPP,Southwest Power Pool,WND,Wind,Pacific,Pacific,390523,megawatthours
2026-01-16,CISO,California Independent System Operator,COL,Coal,Arizona,Arizona,0,megawatthours
2026-01-16,CISO,California Independent System Operator,COL,Coal,Central,Central,0,megawatthours
2026-01-16,CISO,California Independent System Operator,COL,Coal,Eastern,Eastern,0,megawatthours
2026-01-16,CISO,California Independent System Operator,COL,Coal,Mountain,Mountain,0,megawatthours
2026-01-16,CISO,California Independent System Operator,COL,Coal,Pacific,Pacific,0,megawatthours
2026-01-16,CISO,California Independent System Operator,GEO,Geothermal,Arizona,Arizona,18202,megawatthours
2026-01-16,CISO,California Independent System Operator,GEO,Geothermal,Central,Central,18187,megawatthours
2026-01-16,CISO,California Independent System Operator,GEO,Geothermal,Eastern,Eastern,18177,megawatthours
2026-01-16,CISO,California Independent System Operator,GEO,Geothermal,Mountain,Mountain,18202,megawatthours
2026-01-16,CISO,California Independent System Operator,GEO,Geothermal,Pacific,Pacific,18212,megawatthours
2026-01-16,CISO,California Independent System Operator,NG,Natural Gas,Arizona,Arizona,78441,megawatthours
2026-01-16,CISO,California Independent System Operator,NG,Natural Gas,Central,Central,78623,megawatthours
2026-01-16,CISO,California Independent System Operator,NG,Natural Gas,Eastern,Eastern,78902,megawatthours
2026-01-16,CISO,California Independent System Operator,NG,Natural Gas,Mountain,Mountain,78441,megawatthours
2026-01-16,CISO,California Independent System Operator,NG,Natural Gas,Pacific,Pacific,77829,megawatthours
2026-01-16,CISO,California Independent System Operator,NUC,Nuclear,Arizona,Arizona,54236,megawatthours
2026-01-16,CISO,California Independent System Operator,NUC,Nuclear,Central,Central,54236,megawatthours
2026-01-16,CISO,California Independent System Operator,NUC,Nuclear,Eastern,Eastern,54236,megawatthours
2026-01-16,CISO,California Independent System Operator,NUC,Nuclear,Mountain,Mountain,54236,megawatthours
2026-01-16,CISO,California Independent System Operator,NUC,Nuclear,Pacific,Pacific,54235,megawatthours
2026-01-16,CISO,California Independent System Operator,OIL,Petroleum,Arizona,Arizona,-28,megawatthours
2026-01-16,CISO,California Independent System Operator,OIL,Petroleum,Central,Central,-25,megawatthours
2026-01-16,CISO,California Independent System Operator,OIL,Petroleum,Eastern,Eastern,-22,megawatthours
